final_balance,return_pct,sharpe,max_drawdown,var95,cvar95,slippage,spread,fee,fill_delay
28055.159691492765,-71.94484030850722,-15.011985550415348,0.7194484030850723,-0.03625350769490808,-0.03626734108536027,0.0002527196624130373,0.0,0.0010397831837900809,1
15739.178632366024,-84.26082136763398,-15.20863122503698,0.8426082136763398,-0.05553069963842154,-0.05554566868705153,0.0010663801499668025,0.0,0.0011395378737126365,1
40120.54266575393,-59.87945733424607,-11.043203617199596,0.5987945733424607,-0.034813306699327064,-0.034860517637878695,0.00015705269761367372,0.0,0.0010562111941623392,2
32880.66172404619,-67.1193382759538,-15.5673896319336,0.6711933827595381,-0.031264774891252664,-0.03129426895216734,0.0005434595119227247,0.0,0.0006797801186928294,0
34418.32731499571,-65.58167268500429,-11.316178756475468,0.6558167268500429,-0.0380876348784947,-0.03810627137532337,0.00018405079760740233,0.0,0.0011462396426528399,2
32389.12516598444,-67.61087483401556,-11.048533655342453,0.6761087483401556,-0.04306152755097745,-0.04308931346601534,0.00043239783852312306,0.0,0.001146549468541143,2
26946.900562703388,-73.05309943729661,-15.094580794063983,0.7305309943729661,-0.0385217866502854,-0.03853970352972351,0.0004273914240728352,0.0,0.000999438436701063,0
30346.39200626542,-69.65360799373458,-15.734445597686877,0.6965360799373458,-0.034431472367981185,-0.03445386784053559,0.0003530788555967824,0.0,0.0009125087993617748,1
20566.29311504201,-79.43370688495799,-14.865185298475193,0.79433706884958,-0.04970400060810067,-0.04974747730648636,0.0009109237829993202,0.0,0.001050035118072948,1
31975.160793409435,-68.02483920659057,-15.768776123524484,0.6802483920659056,-0.031644911386519536,-0.03165813527062915,0.0006068035158696464,0.0,0.0006504381454834219,1
