final_balance,return_pct,sharpe,max_drawdown,var95,cvar95,slippage,spread,fee,fill_delay
33805.11706476488,-66.19488293523513,-14.255465445051945,0.6619488293523512,-0.028102794572398636,-0.02811206913264504,0.0003047758800610236,0.0,0.0007334948733851398,1
30481.99419221587,-69.51800580778414,-14.75158506438574,0.6951800580778412,-0.027400833237699283,-0.02741218375783196,0.00018321279043462686,0.0,0.0007908202379179585,0
54732.61768621951,-45.26738231378049,-9.391513225312819,0.45267382313780485,-0.02534845394663989,-0.02536230383220524,0.00021885496803182288,0.0,0.0006992391653018422,3
36878.824786334095,-63.1211752136659,-9.80316813553981,0.631211752136659,-0.04080928014688414,-0.04083199253491979,0.0008318119785333046,0.0,0.000805245537479266,3
41304.2796144367,-58.6957203855633,-11.467559064122538,0.586957203855633,-0.029733589983170307,-0.029758494820256404,0.00033713422847772123,0.0,0.0007666483143452992,2
24723.880545425527,-75.27611945457447,-14.905903572608194,0.7527611945457447,-0.03535423145222714,-0.035366038354124295,0.0007091627675596376,0.0,0.0007053058982598489,1
22733.9152496776,-77.26608475032239,-14.869625046111814,0.772660847503224,-0.03536202958695085,-0.035375586481668886,0.00017592478822409997,0.0,0.0010613650699416543,1
47609.89926061784,-52.39010073938215,-9.962367775064532,0.5239010073938216,-0.029746150388517488,-0.029774950102604465,0.00031667794379424926,0.0,0.00078051935172368,3
45111.79218831133,-54.88820781168867,-9.464671396798142,0.5488820781168867,-0.032681006746931876,-0.032714082228740525,0.0008400865436798204,0.0,0.0005292823361756256,3
18704.201618875715,-81.29579838112429,-15.072308994137698,0.8129579838112428,-0.04091902120244277,-0.0409475867930037,0.0007416743338918105,0.0,0.0008696273329487922,0
19875.65434287693,-80.12434565712307,-15.866298665030019,0.8012434565712307,-0.03749062674914757,-0.03751954667445084,0.0007860534961045965,0.0,0.0007255142070614796,0
22647.08906492438,-77.35291093507561,-15.44241250718206,0.7735291093507561,-0.03551175691135994,-0.03553606454339522,0.0006708100759248846,0.0,0.0007362993195576417,1
23324.349485629373,-76.67565051437063,-13.965627587570369,0.7667565051437063,-0.036919454851105996,-0.03693852896600205,0.0005893608207330487,0.0,0.0008376733212718474,1
17958.516571607597,-82.0414834283924,-14.484111122375934,0.820414834283924,-0.042852126612848096,-0.042875666691636026,0.0007343964781693799,0.0,0.000938838685136823,1
42654.44151258945,-57.34555848741054,-11.880957919185315,0.5734555848741055,-0.02370881101965385,-0.03019276344195058,0.0004040542000368518,0.0,0.0007728399679606045,2
22802.397905472568,-77.19760209452743,-14.963432358709897,0.7719760209452744,-0.0339830081675354,-0.03399754019492544,0.00037941698935925976,0.0,0.0008786293146728797,0
47116.35130615078,-52.883648693849224,-14.369355820260004,0.5288364869384923,-0.018290923540529403,-0.01829790154781663,0.0002106176107766083,0.0,0.00046903467263424963,0
26862.540738881697,-73.1374592611183,-15.351275485984788,0.731374592611183,-0.033080151536782766,-0.03311020956229652,0.0006096601774748028,0.0,0.0006967981364715511,1
44683.1415993682,-55.316858400631794,-11.218895501686744,0.553168584006318,-0.027818653458508657,-0.02784030426956931,0.0004699398148259463,0.0,0.0006142037690978526,2
25504.644362768384,-74.49535563723163,-13.185463980775788,0.7449535563723161,-0.03561657141366008,-0.03562048346663547,0.0008931049028591087,0.0,0.0005917727604442998,1
27422.72983525828,-72.57727016474172,-15.504634038012043,0.7257727016474173,-0.029818425588759502,-0.029830685642289263,0.0006476963694541545,0.0,0.0005616431193399304,1
22265.78564489359,-77.73421435510642,-14.38206634146877,0.7773421435510641,-0.03525228250679972,-0.03526541248256595,0.0007575839518829367,0.0,0.000669558551953281,0
50852.25527684646,-49.147744723153544,-11.051783630821221,0.4914774472315354,-0.022887796402197513,-0.02290070028026738,0.00018293775084226612,0.0,0.000640931469064846,2
23122.435732705864,-76.87756426729413,-15.586197705859677,0.7687756426729413,-0.03282564146235071,-0.03284604750818926,0.0002932298829317882,0.0,0.0008985161953690804,0
28562.970310722492,-71.43702968927751,-15.176194004284937,0.7143702968927751,-0.030089559503994178,-0.03010533906278599,0.00036049989074893644,0.0,0.0007624528800994436,1
20401.5572471706,-79.5984427528294,-15.062076323498031,0.795984427528294,-0.039004760920552696,-0.039022307849223226,0.0007371004831132565,0.0,0.0008090301879600096,0
40279.98308250136,-59.72001691749864,-14.176143353752781,0.5972001691749864,-0.023523904123943985,-0.023531216318354326,1.8272031660673924e-05,0.0,0.0007716319882391157,1
11802.257761895391,-88.19774223810461,-14.742779700739046,0.881977422381046,-0.05070199260273196,-0.05072034912159921,0.0008720228615863026,0.0,0.00110810310967584,1
40231.29479001838,-59.76870520998162,-9.832252843258468,0.5976870520998162,-0.03798277417367822,-0.03801102084402319,0.00043608667652232137,0.0,0.0009755089176179096,3
39141.902113005,-60.858097886995,-9.421071693168813,0.60858097886995,-0.03743254163466767,-0.03747927522389042,0.0006472047509981647,0.0,0.0008158134675847169,3
