final_balance,return_pct,sharpe,max_drawdown,var95,cvar95,slippage,spread,fee,fill_delay
28812.44055435011,-71.1875594456499,-12.69432490564422,0.711875594456499,-0.02584093364044837,-0.02781098256405687,0.0007647095603235811,0.0,0.0007888552846383219,0
31809.81781516357,-68.19018218483643,-12.632431644158693,0.6819018218483643,-0.02322103840081984,-0.027923026301010845,0.00044849968354667775,0.0,0.0008206047718990111,1
38602.89438890523,-61.39710561109477,-10.097625475732325,0.6139710561109477,-0.02647257410235073,-0.02964773529655619,0.00040340452946623887,0.0,0.0010029553896761787,2
65484.864745908635,-34.51513525409137,-9.567788690261834,0.34515135254091367,-0.011747996770175195,-0.014712846027673768,0.00045884703149292764,0.0,0.00025296492909477437,2
61912.05840534451,-38.08794159465548,-12.208579165528079,0.3808794159465549,-0.010582466562555615,-0.011592258185054244,0.0004903548952363147,0.0,0.00018004359226779,1
30285.632036304025,-69.71436796369596,-12.915386927175158,0.6971436796369597,-0.024100430843152786,-0.0262105874230128,0.0006761304282239284,0.0,0.0007489640737640108,0
43000.366382487315,-56.99963361751268,-12.188247099546611,0.5699963361751269,-0.01867539860323004,-0.021337561909291453,0.00045139552544613815,0.0,0.0005975777670390487,0
74280.06504965591,-25.719934950344093,-9.031316446630585,0.2571993495034409,-0.01027599480558825,-0.011653895714645202,0.0002439976082727833,0.0,0.0002883758632204697,2
27623.64113137108,-72.37635886862893,-10.106887531532026,0.7237635886862891,-0.031800073816111094,-0.04059807607029879,0.0010399810565866886,0.0,0.0009377585797822556,1
42278.433631067644,-57.72156636893235,-12.504014684271002,0.5772156636893235,-0.019628225660577668,-0.02066333471119619,0.00012869636067801727,0.0,0.0008071550624608538,0
